Accuracy,Recall,Precision,Fscore,AUC,dataset,WL
0.5518333333333333,0.7226890756302521,0.0158350211747376,0.0309909909909909,0.5726277885954483,UCR_Anomaly_FullData/022_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z4_4000_6527_6645.txt,57
0.9855833333333334,0.8666666666666667,0.364,0.5126760563380283,0.9918481154546728,UCR_Anomaly_FullData/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt,250
0.8079166666666666,0.4666666666666667,0.0213228894691035,0.0407823553890969,0.6793534698452731,UCR_Anomaly_FullData/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt,71
0.4148333333333333,0.819047619047619,0.0121314712935533,0.0239088128996385,0.4889073039892711,UCR_Anomaly_FullData/023_UCR_Anomaly_DISTORTEDGP711MarkerLFM5z5_5000_8612_8716.txt,56
0.9828022930275964,1.0,0.19375,0.3246073298429319,0.9913654618473896,UCR_Anomaly_FullData/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt,160
0.9928009598720172,1.0,0.3647058823529411,0.5344827586206896,0.9955801701429374,UCR_Anomaly_FullData/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt,64
0.998000266631116,1.0,0.6739130434782609,0.8051948051948052,0.998995983935743,UCR_Anomaly_FullData/024_UCR_Anomaly_DISTORTEDInternalBleeding10_3200_4526_4556.txt,46
0.9850686575123316,1.0,0.2,0.3333333333333333,0.9925063562157098,UCR_Anomaly_FullData/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.txt,140
0.995867217704306,1.0,0.4745762711864407,0.6436781609195402,0.9962818527651928,UCR_Anomaly_FullData/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.txt,31
0.9941341154512732,1.0,0.3888888888888889,0.56,0.9947573168167306,UCR_Anomaly_FullData/025_UCR_Anomaly_DISTORTEDInternalBleeding14_2800_5607_5634.txt,47
0.9806604394158664,1.0,0.5377358490566038,0.6993865030674846,0.9838012482979543,UCR_Anomaly_FullData/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.txt,170
0.9777660834100776,0.1988304093567251,0.5151515151515151,0.2869198312236287,0.5528157540553942,UCR_Anomaly_FullData/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.txt,28
0.9780292066833312,0.1403508771929824,0.5454545454545454,0.2232558139534883,0.5183474612956798,UCR_Anomaly_FullData/026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.txt,19
0.8480202639648047,0.9230769230769232,0.0104257167680278,0.0206185567010309,0.8741113987508218,UCR_Anomaly_FullData/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,120
0.985601919744034,1.0,0.1074380165289256,0.1940298507462686,0.9858440170940173,UCR_Anomaly_FullData/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,17
0.992134382082389,0.3076923076923077,0.074074074074074,0.1194029850746268,0.981406147271532,UCR_Anomaly_FullData/027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.txt,9
0.9936,1.0,0.7,0.8235294117647058,0.9967514889009204,UCR_Anomaly_FullData/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,160
0.8489333333333333,1.0,0.0899598393574297,0.1650700073691967,0.8650466006651714,UCR_Anomaly_FullData/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,53
0.9881333333333332,0.3571428571428571,0.7017543859649122,0.4733727810650887,0.9510052498259728,UCR_Anomaly_FullData/028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.txt,27
0.7958666666666666,1.0,0.0630354957160342,0.1185952792170408,0.7959307827497635,UCR_Anomaly_FullData/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,230
0.4488,1.0,0.0243096530564078,0.0474654377880184,0.6158295609214441,UCR_Anomaly_FullData/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,77
0.5645333333333333,1.0,0.0305728702879192,0.059331797235023,0.6842527343150135,UCR_Anomaly_FullData/029_UCR_Anomaly_DISTORTEDInternalBleeding18_2300_4485_4587.txt,58
0.9814666666666668,1.0,0.0733333333333333,0.1366459627329192,0.9907197222593136,UCR_Anomaly_FullData/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,150
0.6438666666666667,1.0,0.0041014168530947,0.0081693278871147,0.6449459206836694,UCR_Anomaly_FullData/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,100
0.6922666666666667,1.0,0.0047434238896075,0.0094420600858369,0.7122142779106326,UCR_Anomaly_FullData/030_UCR_Anomaly_DISTORTEDInternalBleeding19_3000_4187_4197.txt,60
0.9808,1.0,0.5278688524590164,0.6909871244635193,0.9899883968824768,UCR_Anomaly_FullData/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt,270
0.6562666666666667,0.937888198757764,0.0555351232070614,0.1048611111111111,0.7519340645018234,UCR_Anomaly_FullData/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt,68
0.3502666666666666,0.9254658385093169,0.0297405189620758,0.0576290852833107,0.5076236967650914,UCR_Anomaly_FullData/031_UCR_Anomaly_DISTORTEDInternalBleeding20_2700_5759_5919.txt,39
0.9692664936484088,0.3732590529247911,1.0,0.5436105476673427,0.868423611183352,UCR_Anomaly_FullData/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,100
0.3866958065838,0.766016713091922,0.0587481307412946,0.1091269841269841,0.4164001315537829,UCR_Anomaly_FullData/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,33
0.0524518508400491,1.0,0.0492050438596491,0.0937949052906596,0.3714081776200127,UCR_Anomaly_FullData/032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.txt,14
0.989750505731625,1.0,0.6923076923076923,0.8181818181818181,0.9944035152301884,UCR_Anomaly_FullData/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.txt,200
0.9862440997977072,0.6900584795321637,0.7065868263473054,0.6982248520710058,0.9164450676664052,UCR_Anomaly_FullData/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.txt,80
0.993391773432232,0.8187134502923976,0.8860759493670886,0.8510638297872339,0.996992873311569,UCR_Anomaly_FullData/033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.txt,133
0.977266788607264,1.0,0.4727272727272727,0.6419753086419753,0.9774516794222048,UCR_Anomaly_FullData/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,150
0.5577475829631565,0.8205128205128205,0.036728837876614,0.0703103542982697,0.645292590844738,UCR_Anomaly_FullData/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,38
0.029657695322707,1.0,0.0205723328497955,0.0403152862126889,0.3103541286223334,UCR_Anomaly_FullData/034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,17
0.9813358218904146,1.0,0.44,0.6111111111111112,0.99052902178325,UCR_Anomaly_FullData/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,250
0.974003466204506,0.3818181818181818,0.2485207100591716,0.3010752688172043,0.7906397215286405,UCR_Anomaly_FullData/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,83
0.8998800159978669,0.3181818181818182,0.0492264416315049,0.0852618757612667,0.6903703521481901,UCR_Anomaly_FullData/035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,42
0.1771763764831355,1.0,0.013269384492406,0.0261912275165667,0.3263593603315933,UCR_Anomaly_FullData/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,210
0.1909078789494734,1.0,0.0134915474642392,0.0266238973536487,0.200766939421206,UCR_Anomaly_FullData/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,140
0.7065724570057326,0.5180722891566265,0.0195099818511796,0.0376038478355924,0.547331141768476,UCR_Anomaly_FullData/036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,84
0.196493450218326,1.0,0.0021111893033075,0.0042134831460674,0.4554689187862123,UCR_Anomaly_FullData/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt,17
0.9995000166661112,0.7058823529411765,1.0,0.8275862068965517,0.9993394219123376,UCR_Anomaly_FullData/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt,36
0.9457018099396688,0.3137254901960784,0.0099378881987577,0.0192655027092113,0.5864954663000426,UCR_Anomaly_FullData/037_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG1_5000_17210_17260.txt,8
0.9764273789649416,0.2394366197183098,0.0254110612855007,0.0459459459459459,0.7968717960563003,UCR_Anomaly_FullData/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.txt,17
0.9983639398998332,1.0,0.5916666666666667,0.743455497382199,0.9993216772437564,UCR_Anomaly_FullData/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.txt,36
0.94787979966611,0.2112676056338028,0.0098684210526315,0.0188560653676932,0.640813723331993,UCR_Anomaly_FullData/038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.txt,8
0.9991986644407346,0.8709677419354839,0.574468085106383,0.6923076923076925,0.9870462075561004,UCR_Anomaly_FullData/039_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG3_5000_16390_16420.txt,17
